Known via,Business Name,Contact Name,Email Address,Phone Number,Website URL,Facebook Page URL,Business Category,Notes
,Yacht Works,,kent@yachtworks.net,(305) 615-1430,https://yachtworks.net,https://www.facebook.com/yachtworks/,"Area Services: Marine Services, Docks & Retail Boat Sales",
,APG Adams Publishing Group,,newsroom@keysnews.com,(305) 853-7277,https://keysnews.com,https://www.facebook.com/FloridaKeysFreePress/,Area Services: Media & Publishing,
,Destination Florida Keys & Key West,,info@destinationflorida.com,(305) 304-2100,https://destinationfloridakeys.com,https://www.facebook.com/DestinationFloridaKeys/,Area Services: Media & Publishing,
,Great Locations,,,(954) 943-1188,https://greatlocations.com,https://www.facebook.com/GreatLocationsFloridaKeys/,Area Services: Media & Publishing,
,Homes & Land of the Florida Keys,,,(305) 289-1644,https://floridakeys.homesandland.com,https://www.facebook.com/HomesAndLandofTheFloridaKeys/,Area Services: Media & Publishing,
,Keys Property Visuals,,,(305) 587-7077,https://keyspropertyvisuals.com,https://www.facebook.com/keysbook/,Area Services: Media & Publishing,
,Keys Weekly Newspaper,,sales@keysweekly.com,(305) 363-2957,https://keysweekly.com,https://www.facebook.com/theweekly/,Area Services: Media & Publishing,
,NewmanPR,,,(305) 461-3300,https://newmanpr.com,https://www.facebook.com/NewmanPR/,Area Services: Media & Publishing,
,Outfront Media,,,(305) 852-5784,https://outfrontmedia.com,,Area Services: Media & Publishing,
,Time Out Magazine,,thetimeoutmagazine@gmail.com,(305) 289-3936,https://timeoutmagazine.com,https://www.facebook.com/timeoutmagazineusa/,Area Services: Media & Publishing,
,Coral Reef Title Company,,coralreeftitlekl@outlook.com,(305) 664-9200,https://coralreeftitle.com,https://www.facebook.com/CoralReefTitle/,"Area Services: Mortgage, Titles & Appraisals",
,Horizon Mortgage Services,,,(305) 664-4664,https://horizonbank.com,,"Area Services: Mortgage, Titles & Appraisals",
,Miss Mortgage Loans,,Claire@MissMortgageLoans.com,(305) 916-8485,,https://www.facebook.com/people/Claire-Montang-Team-Miss-Mortgage-Loans/100078134593620/,"Area Services: Mortgage, Titles & Appraisals",
,Title Station,,info@thetitlestation.com,(321) 266-7607,https://thetitlestation.com,https://www.facebook.com/TitleStation/,"Area Services: Mortgage, Titles & Appraisals",
,American Legion Islamorada Post 145,,145legionpost@gmail.com,(305) 394-3435,https://floridalegion.org,,Area Services: Non Profit Agencies,
,Big Brothers Big Sisters of Miami,,marketing@bbbsmiami.org,(305) 644-0066,https://bbbsmiami.org,https://www.facebook.com/BBBSMiami/,Area Services: Non Profit Agencies,
,Blue Water Surrender,,info@bluewatersurrender.org,(305) 587-7144,https://bluewatersurrender.org,https://www.facebook.com/BluewaterSurrender/,Area Services: Non Profit Agencies,
,Boy Scouts of America Florida Sea Base,,paul.beal@scouting.org,(305) 664-4173,https://bsaseabase.org,https://www.facebook.com/BSASeaBase/,Area Services: Non Profit Agencies,
,Business & Professional Women's Club of the Upper Keys,,bpwupperkeys@gmail.com,(305) 767-3928,https://upperkeysbpw.org,https://www.facebook.com/UpperKeysBPW/,Area Services: Non Profit Agencies,
,Center for Independent Living of the Keys,,cilk@cilofthekeys.org,(305) 453-3491,https://cilofthekeys.org,https://www.facebook.com/cilofthekeys/,Area Services: Non Profit Agencies,
,Chapters Health Hospice,,info@chaptershealth.org,(305) 396-8100,https://chaptershealth.org,https://www.facebook.com/ChaptersHealth/,Area Services: Non Profit Agencies,
,Coastal Conservation Association of the Florida Keys,,info@ccaflorida.org,(407) 854-7002,https://ccaflorida.org,https://www.facebook.com/CCAFL/,Area Services: Non Profit Agencies,
,Community Foundation of the Florida Keys,,cffk@cffk.org,(305) 292-1502,https://cffk.org,https://www.facebook.com/CFkeys/,Area Services: Non Profit Agencies,
,Coral Restoration Foundation,,info@coralrestoration.org,(305) 453-7030,https://coralrestoration.org,https://www.facebook.com/CoralRestorationFoundation/,Area Services: Non Profit Agencies,
,Crustacean Plantation,,,(740) 357-2269,https://custaceanplantation.org,https://www.facebook.com/CrustaceanPlantation/,Area Services: Non Profit Agencies,
,Domestic Abuse Shelter,,,(305) 743-5452,https://domesticabuseshelter.org,https://www.facebook.com/DomesticAbuseShelterFLKeys,Area Services: Non Profit Agencies,
,Everglades Foundation,,,(305) 251-0001,https://evergladesfoundation.org,https://www.facebook.com/evergladesfoundation/,Area Services: Non Profit Agencies,
,Florida Bay Forever,,info@floridabayforever.org,(305) 509-7545,https://floridabayforever.org,https://www.facebook.com/floridabayforever/,Area Services: Non Profit Agencies,
,Florida Keys Board of Realtors,,info@flkeysboardofrealtors.com,(305) 852-9294,https://flkeysboardofrealtors.com,,Area Services: Non Profit Agencies,
,Florida Keys Chapter DAR,,floridakeysdar@yahoo.com,(305) 731-1448,https://fssdar.com,https://www.facebook.com/FloridaKeysDar/,Area Services: Non Profit Agencies,
,Florida Keys Children's Shelter,,,(305) 852-4246,https://fkcs.org,https://www.facebook.com/keysshelter/,Area Services: Non Profit Agencies,
,Florida Keys National Marine Sanctuary Foundation,,,(305) 809-7400,https://floridakeysfoundation.org,https://www.facebook.com/FKNMSF/,Area Services: Non Profit Agencies,
,Florida Keys Outreach Coalition,,,(305) 295-7741,https://fkoc.org,https://www.facebook.com/pages/Florida-Keys-Outreach-coalition/454614947909266,Area Services: Non Profit Agencies,
,Forgotten Soldiers Outreach,,contact@forgottensoldiers.org,(561) 369-2933,https://forgottensoldiers.org,https://www.facebook.com/forgottensoldiers/,Area Services: Non Profit Agencies,
,Friends of Islamorada State Parks,,friendsofislamorada@gmail.com,(305) 664-0655,https://friendsofislamoradaareastateparks.org,https://www.facebook.com/p/Friends-of-the-Islamorada-Area-State-Parks-100070426652296/,Area Services: Non Profit Agencies,
,Friends of the Pool,,,(305) 664-7149,https://swimalligatorlight.com,https://www.facebook.com/swimalligatorlight/,Area Services: Non Profit Agencies,
,Good Health Clinic,,info@thegoodhealthclinic.org,(305) 853-1788,https://thegoodhealthclinic.org,https://www.facebook.com/thegoodhealthclinic/,Area Services: Non Profit Agencies,
,Habitat for Humanity of the Upper Keys,,info@habitatupperkeys.org,(305) 453-0050,https://habitatupperkeys.org,https://www.facebook.com/habitatupperkeys/,Area Services: Non Profit Agencies,
,Islamorada Chamber of Commerce,,info@islamoradachamber.com,(305) 664-4503,https://islamoradachamber.com,https://www.facebook.com/IslamoradaChamber/,Area Services: Non Profit Agencies,
,Islamorada Fishing Club,,info@theislamoradafishingclub.com,(305) 664-4735,https://theislamoradafishingclub.com,https://www.facebook.com/p/Islamorada-Fishing-Club-100057240266998/,Area Services: Non Profit Agencies,
,Islamorada Moose Lodge & Family Center,,,(305) 664-8120,https://facebook.com/IslamoradaMoose,https://www.facebook.com/IslamoradaMoose/,Area Services: Non Profit Agencies,
,Just Older Youth Inc,,justolderyouthinc@gmail.com,(305) 834-8528,https://justolderyouthinc.org,https://www.facebook.com/justolderyouthinc/,Area Services: Non Profit Agencies | Area Services,
,Maria's Hope & Prosperity,,,(305) 509-1106,https://mariahopeandprosperity.org,https://www.facebook.com/MariasHopeandProsperity/,Area Services,
,MarrVelous Pet Rescues & Adoptions,,info@MPRescues.org,(305) 453-1315,https://mpresecues.org,https://www.facebook.com/marrvelouspetrescues/,Area Services,
,Ocean Dreams Cancer Healing Center,,healing@oceandreamshealing.org,(717) 309-8067,https://oceandreamshealing.org,https://www.facebook.com/Oceandreams2019/,Area Services,
,Ocean Reef Community Foundation,,foundation@oceanreef.com,(305) 367-4707,https://orfound.org,https://www.facebook.com/oceanreefcommunityfoundation/,Area Services,
,Plantation Key School PTA,,ptapks@gmail.com,(305) 853-3281,https://pkspta.com,https://www.facebook.com/PKSPanthers/,Area Services,
,Reef Renewal USA,,,(813) 245-3273,https://reefrenewalusa.org,https://www.facebook.com/reefrenewalusa/,Area Services,
,Rotary Club of Key Largo,,keylargorotary@gmail.com,(305) 393-6937,https://keylargorotary.org,https://www.facebook.com/KeyLargoRotary/,Area Services,
,Ryan Shines Burn Foundation,,ryanshines1@gmail.com,(956) 821-9633,https://ryanshines.com,https://www.facebook.com/RyanShinesBurnFoundation1/,Area Services,
,Sereia Films,,,(225) 939-8029,https://sereiafilms.org,https://www.facebook.com/sereiafilms,Area Services,
,Sigma Omega of the Florida Keys,,,(305) 522-6783,,https://www.facebook.com/SigmaOmegaSorority/,Area Services,
,Take Stock in Children Monroe,,chuck.licis@monroecountyedfound.com,(305) 293-1546,https://takestockinchildren.org,https://www.facebook.com/takestockmonroe/,Area Services,
,United Way of Collier & the Florida Keys,,admin@keysunitedway.org,(305) 735-1929,https://keysunitedway.org,https://www.facebook.com/UWCollierKeys/,Area Services,
,Upper Keys Rotary,,,(305) 852-2431,https://keysrotary.org,https://www.facebook.com/people/Upper-Keys-Rotary-Club/61579774656569/,Area Services,
,Voices for Florida Keys Children,,,(305) 301-3624,https://voiceskids.org,https://www.facebook.com/voicesforflkeyschildren/,Area Services,
,Wesley House Family Services,,info@wesleyhouse.org,(305) 809-5000,https://wesleyhouse.org,https://www.facebook.com/WesleyHouseFamilyServices/,Area Services,
,Advanced Care Medical Supplies,,advmedsupplies@hotmail.com,(305) 440-2277,,,"Area Services: Physicians, Medical & Long Term Care",
,Advanced Urgent Care of the Florida Keys,,,(305) 294-0011,https://urgentcarefloridakeys.com,https://www.facebook.com/advancedurgentcarekeylargo/,"Area Services: Physicians, Medical & Long Term Care",
,Baptist Health Mariners Hospital,,,(305) 434-3000,https://baptisthealth.net,https://www.facebook.com/MarinersHospital/,"Area Services: Physicians, Medical & Long Term Care",
,Community Health of South Florida,,chifoundation@chisouthfl.org,(305) 743-0383,https://chisouthfl.org,,"Area Services: Physicians, Medical & Long Term Care",
,Florida Keys Pediatric & Adolescent Center,,FLKeysPeds@gmail.com,(305) 853-0558,,https://www.facebook.com/Keyspeds/,"Area Services: Physicians, Medical & Long Term Care",
,Garrett Chiropractic & Wellness Center,,,(305) 853-1003,https://floridakeyschiropractor.com,https://www.facebook.com/GarrettChiropracticandwellnesscenter/,"Area Services: Physicians, Medical & Long Term Care",
,Islamorada Medical Center / ASAP Urgent Care,,scheduling@islamoradamedicalcenter.com,(305) 852-9300,https://asapmedecine.com,https://www.facebook.com/IslamoradaMedicalCenter/,"Area Services: Physicians, Medical & Long Term Care",
,Janis J. Jeffers Dentistry,,JJJDMD93@gmail.com,(305) 664-4282,,https://www.facebook.com/pages/Janis-J-Jeffers-Dentistry/190937280924748,"Area Services: Physicians, Medical & Long Term Care",
,Keys Dermatology,,,(305) 664-8828,https://keysdermatology.com,https://www.facebook.com/keysdermatology/,"Area Services: Physicians, Medical & Long Term Care",
,Miracle-Ear of the Florida Keys,,,(305) 453-6332,https://miracle-ear.com,,"Area Services: Physicians, Medical & Long Term Care",
,Oasis at the Keys Nursing & Rehabilitation,,info@crystalhrc.com,(305) 853-0799,https://crystalhrc.com,,"Area Services: Physicians, Medical & Long Term Care",
,Overseas Dental,,admin@overseasdental.net,(305) 453-9105,https://overseas-dental.com,https://www.facebook.com/OverseasDental/,"Area Services: Physicians, Medical & Long Term Care",
,Tranquility Bay Adult Day Care,,,(786) 261-4963,https://www.lasmiasmcadcp.com,https://www.facebook.com/pages/Tranquility-Bay-Adult-Daycare/130614614146697/,"Area Services: Physicians, Medical & Long Term Care",
,First Baptist Church of Islamorada,,info@fbcislamorada.org,(305) 664-4910,https://fbcislamorada.org,https://www.facebook.com/FirstBaptistChurchIslamorada/,Area Services: Places Of Worship,
,Pearl Christian Church,,,(305) 339-6095,https://pearlchristianchurch.org,https://www.facebook.com/people/Pearl-Christian-Church/100079828575232/,Area Services: Places Of Worship,
,Islamorada Pools,,info@islamoradapools.com,(305) 852-3133,https://islamoradapools.com,https://www.facebook.com/islamoradapools/,Area Services: Pool Construction & Maintenance,
,Alina Davis Realtor,,Alina@YourFLKeysAgent.com,(305) 393-0541,https://yourflkeysagent.com,https://www.facebook.com/AlinaDavisTeam/,"Area Services: Real Estate, Property Management & Development",
,American Caribbean Real Estate,,marketing@americancaribbean.com,(305) 664-4966,https://americancaribbean.com,https://www.facebook.com/AmericanCaribbeanRealEstate/,"Area Services: Real Estate, Property Management & Development",
,Berkshire Hathaway HomeServices Keys Real Estate,,,(305) 664-4444,https://keysrealestate.com,https://www.facebook.com/BHHSkeysrealestate/,"Area Services: Real Estate, Property Management & Development",
,Better Homes and Gardens Real Estate Destinations,,,(305) 451-1020,https://flkeys-realestate.com,https://www.facebook.com/BHGREDestinations/,"Area Services: Real Estate, Property Management & Development",
,Brett Newman PA / The Newman Team,,brett@brettnewman.com,(305) 393-1770,https://floridakeysluxuryhomes.com,https://www.facebook.com/IslamoradaRealEstate/,"Area Services: Real Estate, Property Management & Development",
ILI,Coastal Realty of the Florida Keys,,,(305) 664-0077,https://coastalrealtyofthefloridakeys.com,https://www.facebook.com/PoppaWahoo,"Area Services: Real Estate, Property Management & Development",
,Coral Island Properties,,,(574) 360-0796,,,"Area Services: Real Estate, Property Management & Development",
,Ewald Wampler Team Ocean Sotheby's International Realty,,info@fishingforhomes.com,(305) 393-2766,https://fishingforhomes.com,https://www.facebook.com/floridakeysrealestateteam/,"Area Services: Real Estate, Property Management & Development",
,Greg Dully Commercial Realtor RE/MAX,,gregdully@remaxcommercialteam.com,(305) 900-4232,https://floridakeyscommercial.com,https://www.facebook.com/FloridaKeysCommercial/,"Area Services: Real Estate, Property Management & Development",
,Heritage Park Hospitality Group,,sales@hphospitality.com,(219) 384-5493,https://hphospitality.com,,"Area Services: Real Estate, Property Management & Development",
,Island Life Property Management,,,(786) 682-6584,,,"Area Services: Real Estate, Property Management & Development",
,Joel Young Realtor American Caribbean Real Estate,,joel@cjoelyoung.com,(305) 432-6610,https://cjoelyoung.com,https://www.facebook.com/homeinthekeys/,"Area Services: Real Estate, Property Management & Development",
,Judy Rossignol Realty One Group Engage the Keys,,islamoradajudy@gmail.com,(305) 393-0523,https://ROGEngagetheKeys.com,https://www.facebook.com/ROGEngagetheKeys/,"Area Services: Real Estate, Property Management & Development",
,Karen Prince Coldwell Banker Schmitt,,karenprincerealtor@gmail.com,(305) 731-9667,https://homesforsaleislamorada.com,https://www.facebook.com/KarenPrinceREALTOR/,"Area Services: Real Estate, Property Management & Development",
ILI,Madeline Rousseau Real Estate,,,(352) 274-2407,https://madelinerousseau.com,https://www.facebook.com/MadelineRousseauRealEstateIslamorada/,"Area Services: Real Estate, Property Management & Development",
,Nancy Hershoff Coldwell Banker Schmitt,,,(305) 393-4061,,,"Area Services: Real Estate, Property Management & Development",
,Ocean Sotheby's International Realty,,marketing@oceansir.com,(305) 712-8888,https://oceansir.com,https://www.facebook.com/p/Ocean-Sothebys-International-Realty-100057636151555/,"Area Services: Real Estate, Property Management & Development",
,Patti Stanley Coldwell Banker Schmitt,,patti.stanley@me.com,(305) 393-4433,https://pattistanley.com,https://www.facebook.com/PattiStanleyNativeConnection/,"Area Services: Real Estate, Property Management & Development",
,Realty One Group Destination,,,(305) 522-0280,https://krissyinthekeys.com,https://www.facebook.com/KrissyintheKeys/,"Area Services: Real Estate, Property Management & Development",
,Sea Haven Realty,,seanna@seahavenrealty.com,(305) 998-4387,https://seahavenrealty.com,https://www.facebook.com/seahavenrealty/,"Area Services: Real Estate, Property Management & Development",
,Sharon J. Kelly Realty,,,(772) 971-6747,,https://www.facebook.com/p/Sharon-J-Kelly-Realty-Inc-100064365810765/,"Area Services: Real Estate, Property Management & Development",
,Taylor Globus Ocean Sotheby's International Realty,,tglobus@oceansir.com,(305) 401-7675,https://movemetothefloridakeys.com,https://www.facebook.com/movemetothefloridakeys/,"Area Services: Real Estate, Property Management & Development",
,Freebee,,support@ridefreebee.com,(305) 330-9450,https://ridefreebee.com,https://www.facebook.com/RideFreebee/,Area Services: Transportation,
ILI,Islamorada Luxury Golf Carts,,,(305) 394-5350,https://www.islamoradaluxurycarts.com,https://www.facebook.com/p/Islamorada-Luxury-Carts-100088250103863/,Area Services: Transportation,
,Florida Keys Aqueduct Authority,,info@fkaa.com,(305) 296-2454,https://fkaa.com,https://www.facebook.com/FKAAwater/,Area Services: Utilities,
,Florida Keys Electric Cooperative,,member.service@fkec.com,(305) 852-2431,https://fkec.com,https://www.facebook.com/FloridaKeysElectricCooperative/,Area Services: Utilities,
,Island Disposal,,support@islanddisposalcompany.com,(305) 393-3300,https://islanddisposalcompany.com,https://www.facebook.com/p/Island-Disposal-61551920404839/,Area Services: Utilities,
,Island Paws Veterinary Hospital,,,(305) 664-0142,https://islandpawsvet.com,https://www.facebook.com/p/Island-Paws-Veterinary-Hospital-100063594968743/,Area Services: Veterinary & Pet Services,
,Keys Pet Nanny,,keyspetnanny@gmail.com,(305) 304-9403,https://keyspetnanny.com,https://www.facebook.com/keyspetnanny/,Area Services: Veterinary & Pet Services,
,Soggy Paws Pet Resort and Spa,,,(305) 852-4644,https://grannies-spa.edan.io,https://www.facebook.com/soggypawspetgrooming2020/,Area Services: Veterinary & Pet Services,
,Upper Keys Veterinary Hospital,,info@upperkeysvet.com,(305) 852-3665,https://upperkeysvet.com,https://www.facebook.com/UpperKeysVeterinaryHospital/,Area Services: Veterinary & Pet Services,
